timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538060585373,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-22,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538060585336,68,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-23,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,68,0,0
1538060585370,34,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-44,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,1
1538060585368,37,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-86,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,37,0,0
1538060585375,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-100,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,31,0,1
1538060585196,211,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-95,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,211,0,1
1538060585377,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,31,0,0
1538060585368,40,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,40,0,1
1538060585382,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060585182,228,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-68,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,228,0,0
1538060585385,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-81,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060585376,37,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-53,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,37,0,1
1538060585335,78,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,78,0,0
1538060585384,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-83,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,31,0,1
1538060585389,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-64,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,0
1538060585198,218,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-16,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,218,0,1
1538060585388,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-73,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,0
1538060585395,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-65,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060585396,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-74,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,0
1538060585393,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-39,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060585183,238,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,238,0,1
1538060585393,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-66,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,0
1538060585390,33,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-31,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,1
1538060585388,36,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-43,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,36,0,1
1538060585396,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,0
1538060585195,232,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,231,0,1
1538060585218,210,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-90,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,210,0,1
1538060585316,112,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,112,0,2
1538060585399,30,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-78,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,30,0,1
1538060585417,13,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-73,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,13,0,1
1538060585212,220,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,220,0,0
1538060585416,16,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-64,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,15,0,1
1538060585413,20,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,20,0,1
1538060585401,33,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-77,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,1
1538060585421,14,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,14,0,1
1538060584788,647,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-60,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,647,0,1
1538060585408,28,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,1
1538060585378,59,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-63,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,59,0,1
1538060585409,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538060585222,217,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-62,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,217,0,1
1538060585402,38,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-22,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,37,0,1
1538060585223,217,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-57,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,217,0,1
1538060585205,237,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-56,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,237,0,1
1538060585295,148,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,148,0,1
1538060585275,168,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-82,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,59,0,1
1538060585322,122,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-45,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,122,0,2
1538060585243,201,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,201,0,1
1538060585246,199,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,199,0,0
1538060585385,61,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,61,0,1
1538060585428,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,19,0,1
1538060585240,208,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,208,0,0
1538060585030,419,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-40,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,419,0,1
1538060585427,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,0
1538060585419,32,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-65,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,31,0,1
1538060585263,189,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-26,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,189,0,1
1538060585443,11,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,11,0,0
1538060585439,15,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-62,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,15,0,1
1538060585434,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-77,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,0
1538060585400,56,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-11,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,56,0,1
1538060585270,187,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-97,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,187,0,1
1538060585413,45,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-53,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,45,0,1
1538060585411,47,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-68,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,47,0,1
1538060585435,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-60,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060585433,28,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,1
1538060585271,191,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-37,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,191,0,0
1538060585432,30,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-64,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,30,0,1
1538060585428,35,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-90,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,35,0,1
1538060585436,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,1
1538060585438,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060585279,189,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,189,0,1
1538060585264,204,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-34,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,204,0,0
1538060585290,179,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-93,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,179,0,1
1538060585416,53,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-16,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,53,0,1
1538060585104,365,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-41,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,365,0,1
1538060585100,370,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-70,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,370,0,2
1538060585409,61,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,61,0,0
1538060585290,181,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-92,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,180,0,1
1538060585282,190,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-80,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,190,0,1
1538060585435,38,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,38,0,1
1538060585470,4,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-70,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,4,0,1
1538060585465,11,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538060585274,203,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-50,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,203,0,1
1538060585469,9,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-16,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,9,0,0
1538060585443,36,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-82,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,36,0,1
1538060585450,30,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,30,0,1
1538060585259,221,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-32,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,221,0,1
1538060585444,37,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-45,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,37,0,0
1538060585268,215,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-54,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,215,0,1
1538060585452,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-26,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,31,0,1
1538060585471,15,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-92,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,15,0,0
1538060585456,30,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-11,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,30,0,1
1538060585299,188,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-2,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,187,0,1
1538060585462,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-37,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,0
1538060585445,43,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,43,0,0
1538060585116,373,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-58,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,373,0,1
1538060585462,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-64,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,2
1538060585469,22,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-93,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,0
1538060585468,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,0
1538060585448,45,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,43,0,1
1538060585458,35,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-68,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,35,0,1
1538060585454,40,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,40,0,1
1538060585446,48,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,39,0,2
1538060585465,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,30,0,1
1538060585470,26,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,26,0,1
1538060585462,35,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,34,0,0
1538060585444,54,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,53,0,0
1538060585455,45,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-77,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,44,0,0
1538060585476,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,0
1538060585139,363,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-59,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,363,0,0
1538060585473,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538060585493,10,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,10,0,0
1538060585480,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,1
1538060585315,190,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-14,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,190,0,1
1538060585478,28,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-16,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,0
1538060585315,192,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-49,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,192,0,1
1538060585295,214,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-55,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,214,0,1
1538060585211,298,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-27,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,298,0,1
1538060585490,20,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-58,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,20,0,0
1538060585472,39,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-80,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,39,0,2
1538060585309,203,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-42,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,203,0,2
1538060585480,32,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-32,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,32,0,1
1538060585488,26,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,26,0,2
1538060585319,196,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,196,0,2
1538060585494,22,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,1
1538060585497,20,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,20,0,0
1538060585479,38,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-82,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,38,0,1
1538060585495,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,1
1538060585496,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060585490,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-64,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,0
1538060585501,20,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,20,0,0
1538060585500,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-77,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,0
1538060585493,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-68,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060585516,11,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538060585512,15,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-42,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,15,0,1
1538060585521,8,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538060585506,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-16,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,1
1538060585509,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-55,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,1
1538060585515,16,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,16,0,0
1538060585520,13,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,13,0,1
1538060585214,320,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-20,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,320,0,1
1538060585517,17,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,17,0,1
1538060585512,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-32,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060585515,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,2
1538060585507,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-49,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538060585511,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-80,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,0
1538060585510,30,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-27,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,0
1538060585519,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,0
1538060585505,36,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-14,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,36,0,1
1538060585327,214,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-76,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,214,0,1
1538060585523,20,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-77,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,20,0,1
1538060585527,16,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-42,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,16,0,1
1538060585328,216,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-88,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,216,0,0
1538060585527,17,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,17,0,0
1538060585534,12,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-20,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538060585177,371,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-28,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,370,0,1
1538060585536,12,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-7,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538060585532,16,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,16,0,0
1538060585373,176,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-79,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,176,0,1
1538060585502,60,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,0
1538060585335,227,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-71,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,227,0,0
1538060585339,223,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,223,0,1
1538060585541,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-76,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,1
1538060585548,17,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-28,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,17,0,1
1538060585544,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,1
1538060585184,382,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-72,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,382,0,1
1538060585380,187,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-17,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,187,0,1
1538060585374,194,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-84,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,194,0,0
1538060585549,20,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-79,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,20,0,1
1538060585378,192,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-36,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,192,0,1
